SalesOrderNumber;DueDate;ShipDate;OnlineOrderFlag;CustomerID;SalesPersonID;SubTotal;TaxAmt;Freight;TotalDue
SO48761;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29692;289;29407,0435;2815,1516;879,7349;33101,93
SO48762;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29761;278;2818,764;270,6013;84,5629;3173,9282
SO48763;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29795;290;4802,334;439,6975;137,4055;5379,437
SO48764;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29994;289;41665,7599;4017,2934;1255,4042;46938,4575
SO48765;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29771;276;1499,1678;141,5294;44,2279;1684,9251
SO48766;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29704;279;36874,6869;3527,1574;1102,2367;41504,081
SO48767;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29605;281;26692,5733;2563,1975;800,9992;30056,77
SO48768;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30067;289;32159,5245;3086,9165;964,6614;36211,1024
SO48769;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29992;281;24016,5101;2291,1157;715,9737;27023,5995
SO48770;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29647;277;35765,7551;3437,644;1074,2637;40277,6628
SO48771;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29587;282;30663,3284;2930,7794;915,8686;34509,9764
SO48772;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29778;282;4228,146;405,902;126,8444;4760,8924
SO48773;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29973;277;4228,146;405,902;126,8444;4760,8924
SO48774;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29613;290;3847,9347;367,9125;114,9727;4330,8199
SO48775;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29889;281;39579,4797;3794,3371;1185,7304;44559,5472
SO48776;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29658;277;23264,4941;2246,8444;702,1389;26213,4774
SO48777;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29520;279;3758,352;360,8018;112,7506;4231,9044
SO48778;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30048;289;54444,9062;5248,6778;1640,2118;61333,7958
SO48779;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29879;289;2631,8687;251,1702;78,4907;2961,5296
SO48780;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29646;275;46261,8667;4515,1056;1410,9705;52187,9428
SO48781;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29610;277;403,8704;39,4166;12,3177;455,6047
SO48782;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29606;283;469,794;45,1002;14,0938;528,988
SO48783;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29718;277;1308,9375;125,658;39,2681;1473,8636
SO48784;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29920;275;197,976;17,1579;5,3619;220,4958
SO48785;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29533;277;4228,146;405,902;126,8444;4760,8924
SO48786;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30109;277;22843,3007;2188,3306;683,8533;25715,4846
SO48787;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29570;275;4228,146;405,902;126,8444;4760,8924
SO48788;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29594;277;85919,8459;8244,022;2576,2569;96740,1248
SO48789;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29981;284;9865,674;947,1047;295,9702;11108,7489
SO48790;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30104;282;1899,3625;182,0158;56,8799;2138,2582
SO48791;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29783;276;28063,2571;2678,6343;837,0732;31578,9646
SO48792;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29999;279;469,794;45,1002;14,0938;528,988
SO48793;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29500;279;209,256;20,6466;6,4521;236,3547
SO48794;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29849;279;469,794;45,1002;14,0938;528,988
SO48795;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;16538;NULL;2181,5625;174,525;54,5391;2410,6266
SO48796;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;15094;NULL;2181,5625;174,525;54,5391;2410,6266
SO48797;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;14335;NULL;1000,4375;80,035;25,0109;1105,4834
SO48798;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;23332;NULL;2443,35;195,468;61,0838;2699,9018
SO48799;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;26708;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48800;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;15491;NULL;782,99;62,6392;19,5748;865,204
SO48801;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;15493;NULL;782,99;62,6392;19,5748;865,204
SO48802;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;1;24923;NULL;1000,4375;80,035;25,0109;1105,4834
SO48803;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;19416;NULL;1000,4375;80,035;25,0109;1105,4834
SO48804;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;12276;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48805;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;19318;NULL;782,99;62,6392;19,5748;865,204
SO48806;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;20885;NULL;782,99;62,6392;19,5748;865,204
SO48807;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;20892;NULL;782,99;62,6392;19,5748;865,204
SO48808;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;16552;NULL;2443,35;195,468;61,0838;2699,9018
SO48809;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;23411;NULL;2443,35;195,468;61,0838;2699,9018
SO48810;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;23415;NULL;2443,35;195,468;61,0838;2699,9018
SO48811;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;15517;NULL;782,99;62,6392;19,5748;865,204
SO48812;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;13630;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48813;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;13631;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48814;2012-12-13 00:00:00.000;2012-12-08 00:00:00.000;1;13647;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48815;2012-12-14 00:00:00.000;2012-12-09 00:00:00.000;1;17700;NULL;2181,5625;174,525;54,5391;2410,6266
SO48816;2012-12-14 00:00:00.000;2012-12-09 00:00:00.000;1;12459;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48817;2012-12-14 00:00:00.000;2012-12-09 00:00:00.000;1;26049;NULL;2181,5625;174,525;54,5391;2410,6266
SO48818;2012-12-14 00:00:00.000;2012-12-09 00:00:00.000;1;15497;NULL;782,99;62,6392;19,5748;865,204
SO48819;2012-12-14 00:00:00.000;2012-12-09 00:00:00.000;1;13622;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48820;2012-12-14 00:00:00.000;2012-12-09 00:00:00.000;1;13958;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48821;2012-12-14 00:00:00.000;2012-12-09 00:00:00.000;1;23344;NULL;2181,5625;174,525;54,5391;2410,6266
SO48822;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;17743;NULL;2181,5625;174,525;54,5391;2410,6266
SO48823;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;16821;NULL;2443,35;195,468;61,0838;2699,9018
SO48824;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;23408;NULL;2443,35;195,468;61,0838;2699,9018
SO48825;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;23414;NULL;2181,5625;174,525;54,5391;2410,6266
SO48826;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;23421;NULL;2443,35;195,468;61,0838;2699,9018
SO48827;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;26729;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48828;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;23120;NULL;2443,35;195,468;61,0838;2699,9018
SO48829;2012-12-15 00:00:00.000;2012-12-10 00:00:00.000;1;23121;NULL;2443,35;195,468;61,0838;2699,9018
SO48830;2012-12-16 00:00:00.000;2012-12-11 00:00:00.000;1;17750;NULL;2181,5625;174,525;54,5391;2410,6266
SO48831;2012-12-16 00:00:00.000;2012-12-11 00:00:00.000;1;20886;NULL;782,99;62,6392;19,5748;865,204
SO48832;2012-12-16 00:00:00.000;2012-12-11 00:00:00.000;1;23418;NULL;2181,5625;174,525;54,5391;2410,6266
SO48833;2012-12-16 00:00:00.000;2012-12-11 00:00:00.000;1;23118;NULL;2181,5625;174,525;54,5391;2410,6266
SO48834;2012-12-16 00:00:00.000;2012-12-11 00:00:00.000;1;26695;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48835;2012-12-16 00:00:00.000;2012-12-11 00:00:00.000;1;21148;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48836;2012-12-16 00:00:00.000;2012-12-11 00:00:00.000;1;13959;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48837;2012-12-17 00:00:00.000;2012-12-12 00:00:00.000;1;23311;NULL;2181,5625;174,525;54,5391;2410,6266
SO48838;2012-12-17 00:00:00.000;2012-12-12 00:00:00.000;1;23409;NULL;2181,5625;174,525;54,5391;2410,6266
SO48839;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;16567;NULL;2443,35;195,468;61,0838;2699,9018
SO48840;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;17753;NULL;2443,35;195,468;61,0838;2699,9018
SO48841;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;17716;NULL;1000,4375;80,035;25,0109;1105,4834
SO48842;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;12463;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48843;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;15489;NULL;782,99;62,6392;19,5748;865,204
SO48844;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;15492;NULL;782,99;62,6392;19,5748;865,204
SO48845;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;13620;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48846;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;13651;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48847;2012-12-18 00:00:00.000;2012-12-13 00:00:00.000;1;14336;NULL;1000,4375;80,035;25,0109;1105,4834
SO48848;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;19424;NULL;1000,4375;80,035;25,0109;1105,4834
SO48849;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;28904;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48850;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;29361;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48851;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;26717;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48852;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;15503;NULL;782,99;62,6392;19,5748;865,204
SO48853;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;15520;NULL;782,99;62,6392;19,5748;865,204
SO48854;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;13643;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48855;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;13955;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48856;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;13967;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48857;2012-12-19 00:00:00.000;2012-12-14 00:00:00.000;1;26652;NULL;782,99;62,6392;19,5748;865,204
SO48858;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;15455;NULL;2443,35;195,468;61,0838;2699,9018
SO48859;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;16603;NULL;2181,5625;174,525;54,5391;2410,6266
SO48860;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;13849;NULL;2181,5625;174,525;54,5391;2410,6266
SO48861;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;26786;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48862;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;26805;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48863;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;26718;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48864;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;13964;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48865;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;24924;NULL;1000,4375;80,035;25,0109;1105,4834
SO48866;2012-12-20 00:00:00.000;2012-12-15 00:00:00.000;1;13527;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48867;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;15451;NULL;2181,5625;174,525;54,5391;2410,6266
SO48868;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;19320;NULL;782,99;62,6392;19,5748;865,204
SO48869;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;23314;NULL;2181,5625;174,525;54,5391;2410,6266
SO48870;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;23316;NULL;2181,5625;174,525;54,5391;2410,6266
SO48871;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;20736;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48872;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;15483;NULL;782,99;62,6392;19,5748;865,204
SO48873;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;15499;NULL;782,99;62,6392;19,5748;865,204
SO48874;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;13970;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48875;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;24922;NULL;1000,4375;80,035;25,0109;1105,4834
SO48876;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;26588;NULL;782,99;62,6392;19,5748;865,204
SO48877;2012-12-21 00:00:00.000;2012-12-16 00:00:00.000;1;26657;NULL;782,99;62,6392;19,5748;865,204
SO48878;2012-12-22 00:00:00.000;2012-12-17 00:00:00.000;1;17715;NULL;2181,5625;174,525;54,5391;2410,6266
SO48879;2012-12-22 00:00:00.000;2012-12-17 00:00:00.000;1;12526;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48880;2012-12-22 00:00:00.000;2012-12-17 00:00:00.000;1;13746;NULL;2443,35;195,468;61,0838;2699,9018
SO48881;2012-12-22 00:00:00.000;2012-12-17 00:00:00.000;1;23324;NULL;2181,5625;174,525;54,5391;2410,6266
SO48882;2012-12-22 00:00:00.000;2012-12-17 00:00:00.000;1;26801;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48883;2012-12-22 00:00:00.000;2012-12-17 00:00:00.000;1;13528;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48884;2012-12-22 00:00:00.000;2012-12-17 00:00:00.000;1;24921;NULL;1000,4375;80,035;25,0109;1105,4834
SO48885;2012-12-23 00:00:00.000;2012-12-18 00:00:00.000;1;17755;NULL;2181,5625;174,525;54,5391;2410,6266
SO48886;2012-12-23 00:00:00.000;2012-12-18 00:00:00.000;1;12473;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48887;2012-12-23 00:00:00.000;2012-12-18 00:00:00.000;1;26811;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48888;2012-12-23 00:00:00.000;2012-12-18 00:00:00.000;1;15482;NULL;782,99;62,6392;19,5748;865,204
SO48889;2012-12-23 00:00:00.000;2012-12-18 00:00:00.000;1;26711;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48890;2012-12-23 00:00:00.000;2012-12-18 00:00:00.000;1;13618;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48891;2012-12-23 00:00:00.000;2012-12-18 00:00:00.000;1;13650;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48892;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;17714;NULL;1000,4375;80,035;25,0109;1105,4834
SO48893;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;17772;NULL;2181,5625;174,525;54,5391;2410,6266
SO48894;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;19034;NULL;1000,4375;80,035;25,0109;1105,4834
SO48895;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;19418;NULL;1000,4375;80,035;25,0109;1105,4834
SO48896;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;17632;NULL;2181,5625;174,525;54,5391;2410,6266
SO48897;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;16540;NULL;2181,5625;174,525;54,5391;2410,6266
SO48898;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;13856;NULL;2181,5625;174,525;54,5391;2410,6266
SO48899;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;23313;NULL;2181,5625;174,525;54,5391;2410,6266
SO48900;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;26734;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48901;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;13960;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48902;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;13966;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48903;2012-12-24 00:00:00.000;2012-12-19 00:00:00.000;1;26653;NULL;782,99;62,6392;19,5748;865,204
SO48904;2012-12-25 00:00:00.000;2012-12-20 00:00:00.000;1;12492;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48905;2012-12-25 00:00:00.000;2012-12-20 00:00:00.000;1;26814;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48906;2012-12-25 00:00:00.000;2012-12-20 00:00:00.000;1;26705;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48907;2012-12-25 00:00:00.000;2012-12-20 00:00:00.000;1;26727;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48908;2012-12-25 00:00:00.000;2012-12-20 00:00:00.000;1;13626;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48909;2012-12-25 00:00:00.000;2012-12-20 00:00:00.000;1;13953;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48910;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;16587;NULL;2181,5625;174,525;54,5391;2410,6266
SO48911;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;20880;NULL;782,99;62,6392;19,5748;865,204
SO48912;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;20841;NULL;782,99;62,6392;19,5748;865,204
SO48913;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;23412;NULL;2443,35;195,468;61,0838;2699,9018
SO48914;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;26735;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48915;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;15481;NULL;782,99;62,6392;19,5748;865,204
SO48916;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;13616;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48917;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;13636;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48918;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;13638;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48919;2012-12-26 00:00:00.000;2012-12-21 00:00:00.000;1;26658;NULL;782,99;62,6392;19,5748;865,204
SO48920;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;12275;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48921;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;12560;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48922;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;15095;NULL;2443,35;195,468;61,0838;2699,9018
SO48923;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;14298;NULL;1000,4375;80,035;25,0109;1105,4834
SO48924;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;26040;NULL;2443,35;195,468;61,0838;2699,9018
SO48925;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;15480;NULL;782,99;62,6392;19,5748;865,204
SO48926;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;23117;NULL;2181,5625;174,525;54,5391;2410,6266
SO48927;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;26703;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48928;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;15502;NULL;782,99;62,6392;19,5748;865,204
SO48929;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;13526;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48930;2012-12-27 00:00:00.000;2012-12-22 00:00:00.000;1;15086;NULL;2181,5625;174,525;54,5391;2410,6266
SO48931;2012-12-28 00:00:00.000;2012-12-23 00:00:00.000;1;19382;NULL;1000,4375;80,035;25,0109;1105,4834
SO48932;2012-12-28 00:00:00.000;2012-12-23 00:00:00.000;1;14297;NULL;1000,4375;80,035;25,0109;1105,4834
SO48933;2012-12-28 00:00:00.000;2012-12-23 00:00:00.000;1;26694;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48934;2012-12-28 00:00:00.000;2012-12-23 00:00:00.000;1;26710;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48935;2012-12-28 00:00:00.000;2012-12-23 00:00:00.000;1;15518;NULL;782,99;62,6392;19,5748;865,204
SO48936;2012-12-28 00:00:00.000;2012-12-23 00:00:00.000;1;13644;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48937;2012-12-28 00:00:00.000;2012-12-23 00:00:00.000;1;13529;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48938;2012-12-29 00:00:00.000;2012-12-24 00:00:00.000;1;17720;NULL;2181,5625;174,525;54,5391;2410,6266
SO48939;2012-12-29 00:00:00.000;2012-12-24 00:00:00.000;1;15462;NULL;2443,35;195,468;61,0838;2699,9018
SO48940;2012-12-29 00:00:00.000;2012-12-24 00:00:00.000;1;20835;NULL;782,99;62,6392;19,5748;865,204
SO48941;2012-12-29 00:00:00.000;2012-12-24 00:00:00.000;1;26013;NULL;2443,35;195,468;61,0838;2699,9018
SO48942;2012-12-29 00:00:00.000;2012-12-24 00:00:00.000;1;26728;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48943;2012-12-29 00:00:00.000;2012-12-24 00:00:00.000;1;13973;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48944;2012-12-29 00:00:00.000;2012-12-24 00:00:00.000;1;25010;NULL;1000,4375;80,035;25,0109;1105,4834
SO48945;2012-12-30 00:00:00.000;2012-12-25 00:00:00.000;1;17644;NULL;2443,35;195,468;61,0838;2699,9018
SO48946;2012-12-30 00:00:00.000;2012-12-25 00:00:00.000;1;26725;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48947;2012-12-30 00:00:00.000;2012-12-25 00:00:00.000;1;13957;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48948;2012-12-30 00:00:00.000;2012-12-25 00:00:00.000;1;13974;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48949;2012-12-30 00:00:00.000;2012-12-25 00:00:00.000;1;26591;NULL;782,99;62,6392;19,5748;865,204
SO48950;2012-12-31 00:00:00.000;2012-12-26 00:00:00.000;1;12486;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48951;2012-12-31 00:00:00.000;2012-12-26 00:00:00.000;1;29388;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48952;2012-12-31 00:00:00.000;2012-12-26 00:00:00.000;1;15093;NULL;2443,35;195,468;61,0838;2699,9018
SO48953;2012-12-31 00:00:00.000;2012-12-26 00:00:00.000;1;23413;NULL;2443,35;195,468;61,0838;2699,9018
SO48954;2012-12-31 00:00:00.000;2012-12-26 00:00:00.000;1;26724;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48955;2012-12-31 00:00:00.000;2012-12-26 00:00:00.000;1;13645;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48956;2012-12-31 00:00:00.000;2012-12-26 00:00:00.000;1;13968;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48957;2013-01-01 00:00:00.000;2012-12-27 00:00:00.000;1;20836;NULL;782,99;62,6392;19,5748;865,204
SO48958;2013-01-01 00:00:00.000;2012-12-27 00:00:00.000;1;23310;NULL;2181,5625;174,525;54,5391;2410,6266
SO48959;2013-01-01 00:00:00.000;2012-12-27 00:00:00.000;1;23417;NULL;2181,5625;174,525;54,5391;2410,6266
SO48960;2013-01-01 00:00:00.000;2012-12-27 00:00:00.000;1;26726;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48961;2013-01-01 00:00:00.000;2012-12-27 00:00:00.000;1;13619;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48962;2013-01-01 00:00:00.000;2012-12-27 00:00:00.000;1;13649;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48963;2013-01-01 00:00:00.000;2012-12-27 00:00:00.000;1;25011;NULL;1000,4375;80,035;25,0109;1105,4834
SO48964;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;16824;NULL;2181,5625;174,525;54,5391;2410,6266
SO48965;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;19030;NULL;1000,4375;80,035;25,0109;1105,4834
SO48966;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;17639;NULL;2181,5625;174,525;54,5391;2410,6266
SO48967;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;14292;NULL;1000,4375;80,035;25,0109;1105,4834
SO48968;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;13742;NULL;2181,5625;174,525;54,5391;2410,6266
SO48969;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;23320;NULL;2181,5625;174,525;54,5391;2410,6266
SO48970;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;26529;NULL;1000,4375;80,035;25,0109;1105,4834
SO48971;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;13625;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48972;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;13629;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48973;2013-01-02 00:00:00.000;2012-12-28 00:00:00.000;1;26656;NULL;782,99;62,6392;19,5748;865,204
SO48974;2013-01-03 00:00:00.000;2012-12-29 00:00:00.000;1;17717;NULL;2181,5625;174,525;54,5391;2410,6266
SO48975;2013-01-03 00:00:00.000;2012-12-29 00:00:00.000;1;17739;NULL;1000,4375;80,035;25,0109;1105,4834
